,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,water_equiv_snowfall,station_pressure,sealevel_pressure,wind_speed,wind_direction,avg_wind_speed,datetime,year,month,day,wind_direction_cos,wind_direction_sin,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC,FG+,MD
2268,1,77,64,71.0,7.0,65,67.0,0.0,6.0,420,1919,0.3,29.05,29.79,11.7,200,12.1,2013-05-31,2013,5,31,-0.9396926207859084,-0.34202014332566866,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2269,2,78,65,72.0,7.0,64,67.0,0.0,7.0,420,1919,0.23,29.13,29.79,12.4,190,12.7,2013-05-31,2013,5,31,-0.984807753012208,-0.17364817766693047,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2270,1,76,63,70.0,6.0,62,64.0,0.0,5.0,419,1920,0.56,28.98,29.69,13.1,220,13.0,2013-06-01,2013,6,1,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2271,2,76,63,70.0,6.0,61,64.0,0.0,5.0,419,1920,0.44,29.05,29.69,11.9,210,11.9,2013-06-01,2013,6,1,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2272,1,63,43,53.0,-11.0,50,51.0,12.0,0.0,419,1920,0.01,29.24,29.93,1.8,50,6.2,2013-06-02,2013,6,2,0.6427876096865394,0.766044443118978,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
2273,2,63,47,55.0,-11.0,48,51.0,10.0,0.0,419,1920,0.01,29.31,29.93,2.8,40,7.7,2013-06-02,2013,6,2,0.766044443118978,0.6427876096865393,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2274,1,68,43,56.0,-8.0,43,50.0,9.0,0.0,418,1921,0.0,29.34,30.06,3.7,120,4.8,2013-06-03,2013,6,3,-0.4999999999999998,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2275,2,68,43,56.0,-8.0,40,49.0,9.0,0.0,418,1921,0.0,29.41,30.07,2.6,90,4.0,2013-06-03,2013,6,3,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,1,72,50,61.0,-3.0,45,52.0,4.0,0.0,418,1922,0.0,29.39,30.11,5.3,70,6.1,2013-06-04,2013,6,4,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2277,2,72,50,61.0,-3.0,44,52.0,4.0,0.0,418,1922,0.0,29.46,30.12,5.6,70,6.9,2013-06-04,2013,6,4,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2278,1,73,54,64.0,-1.0,49,54.0,1.0,0.0,417,1923,0.01,29.24,30.0,6.8,50,8.2,2013-06-05,2013,6,5,0.6427876096865394,0.766044443118978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2279,2,76,56,66.0,-1.0,46,55.0,0.0,1.0,417,1923,0.0,29.33,29.99,6.1,60,8.3,2013-06-05,2013,6,5,0.5000000000000001,0.8660254037844386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2280,1,64,52,58.0,-8.0,50,53.0,7.0,0.0,417,1923,0.15,29.18,29.91,8.9,30,9.1,2013-06-06,2013,6,6,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2281,2,65,54,60.0,-8.0,48,53.0,5.0,0.0,417,1923,0.06,29.23,29.9,9.0,30,9.6,2013-06-06,2013,6,6,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2282,1,68,52,60.0,-6.0,45,52.0,5.0,0.0,417,1924,0.0,29.2,29.92,9.5,30,9.9,2013-06-07,2013,6,7,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2283,2,68,54,61.0,-6.0,44,52.0,4.0,0.0,417,1924,0.0,29.26,29.92,8.8,20,9.2,2013-06-07,2013,6,7,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2284,1,74,49,62.0,-4.0,43,53.0,3.0,0.0,417,1925,0.0,29.25,29.96,4.7,70,5.4,2013-06-08,2013,6,8,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2285,2,74,50,62.0,-4.0,42,53.0,3.0,0.0,417,1925,0.0,29.31,29.96,4.7,60,5.6,2013-06-08,2013,6,8,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2286,1,80,55,68.0,2.0,55,61.0,0.0,3.0,416,1925,0.01,29.15,29.88,6.0,150,8.9,2013-06-09,2013,6,9,-0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2287,2,83,58,71.0,2.0,53,61.0,0.0,6.0,416,1925,0.01,29.22,29.88,7.1,150,8.4,2013-06-09,2013,6,9,-0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2288,1,76,60,68.0,1.0,63,65.0,0.0,3.0,416,1926,0.26,29.08,29.79,2.7,40,4.3,2013-06-10,2013,6,10,0.766044443118978,0.6427876096865393,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2289,2,75,61,68.0,1.0,61,64.0,0.0,3.0,416,1926,0.85,29.14,29.78,2.0,70,4.4,2013-06-10,2013,6,10,0.3420201433256688,0.9396926207859083,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
2290,1,83,60,72.0,5.0,62,67.0,0.0,7.0,416,1926,0.0,29.13,29.85,3.2,250,4.5,2013-06-11,2013,6,11,-0.3420201433256694,-0.9396926207859082,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2291,2,84,60,72.0,5.0,61,66.0,0.0,7.0,416,1926,0.24,29.21,29.85,2.5,230,4.1,2013-06-11,2013,6,11,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
2292,1,86,63,75.0,7.0,64,67.0,0.0,10.0,416,1927,0.75,29.0,29.74,3.1,80,8.0,2013-06-12,2013,6,12,0.17364817766693041,0.984807753012208,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2293,2,87,64,76.0,7.0,64,67.0,0.0,11.0,416,1927,0.25,29.08,29.74,2.9,50,5.8,2013-06-12,2013,6,12,0.6427876096865394,0.766044443118978,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2294,1,73,58,66.0,-2.0,54,59.0,0.0,1.0,416,1927,0.0,29.23,29.92,11.7,30,12.2,2013-06-13,2013,6,13,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2295,2,72,59,66.0,-2.0,53,59.0,0.0,1.0,416,1927,0.0,29.29,29.91,12.6,10,13.2,2013-06-13,2013,6,13,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2296,1,78,56,67.0,-1.0,51,57.0,0.0,2.0,416,1928,0.0,29.34,30.05,6.6,60,7.9,2013-06-14,2013,6,14,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2297,2,76,57,67.0,-1.0,50,57.0,0.0,2.0,416,1928,0.0,29.4,30.04,6.0,50,7.8,2013-06-14,2013,6,14,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2298,1,80,58,69.0,1.0,62,65.0,0.0,4.0,416,1928,0.17,29.21,29.95,5.6,210,7.7,2013-06-15,2013,6,15,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2299,2,81,61,71.0,1.0,60,64.0,0.0,6.0,416,1928,0.12,29.28,29.95,5.6,210,7.2,2013-06-15,2013,6,15,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2300,1,86,69,78.0,9.0,62,67.0,0.0,13.0,416,1929,0.0,29.16,29.88,8.3,270,9.2,2013-06-16,2013,6,16,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2301,2,83,69,76.0,9.0,62,67.0,0.0,11.0,416,1929,0.0,29.23,29.87,8.6,240,9.5,2013-06-16,2013,6,16,-0.5000000000000004,-0.8660254037844385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2302,1,88,59,74.0,5.0,55,63.0,0.0,9.0,416,1929,0.03,29.18,29.89,3.9,290,8.1,2013-06-17,2013,6,17,0.34202014332566816,-0.9396926207859085,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2303,2,88,62,75.0,5.0,56,64.0,0.0,10.0,416,1929,0.1,29.24,29.88,3.7,280,8.4,2013-06-17,2013,6,17,0.17364817766692997,-0.9848077530122081,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2304,1,71,56,64.0,-6.0,52,56.0,1.0,0.0,416,1929,0.0,29.31,30.01,11.4,30,11.6,2013-06-18,2013,6,18,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2305,2,70,57,64.0,-6.0,52,57.0,1.0,0.0,416,1929,0.01,29.36,30.0,12.1,20,12.4,2013-06-18,2013,6,18,0.9396926207859084,0.3420201433256687,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2306,1,75,53,64.0,-6.0,46,55.0,1.0,0.0,416,1930,0.0,29.39,30.1,5.9,80,6.9,2013-06-19,2013,6,19,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2307,2,75,57,66.0,-6.0,46,56.0,0.0,1.0,416,1930,0.0,29.44,30.09,6.4,70,7.2,2013-06-19,2013,6,19,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2308,1,86,56,71.0,1.0,58,64.0,0.0,6.0,416,1930,0.0,29.38,30.1,5.1,120,5.9,2013-06-20,2013,6,20,-0.4999999999999998,0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2309,2,86,62,74.0,1.0,57,64.0,0.0,9.0,416,1930,0.0,29.45,30.1,6.0,110,7.2,2013-06-20,2013,6,20,-0.3420201433256687,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2310,1,82,68,75.0,5.0,65,68.0,0.0,10.0,416,1930,0.79,29.34,30.04,7.4,190,9.5,2013-06-21,2013,6,21,-0.984807753012208,-0.17364817766693047,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2311,2,85,70,78.0,5.0,63,67.0,0.0,13.0,416,1930,0.11,29.39,30.04,7.6,190,9.6,2013-06-21,2013,6,21,-0.984807753012208,-0.17364817766693047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2312,1,80,67,74.0,4.0,67,69.0,0.0,9.0,417,1931,0.04,29.3,30.01,3.1,220,8.4,2013-06-22,2013,6,22,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2313,2,83,70,77.0,4.0,65,69.0,0.0,12.0,417,1931,0.0,29.37,30.0,4.8,200,7.8,2013-06-22,2013,6,22,-0.9396926207859084,-0.34202014332566866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2314,1,87,66,77.0,7.0,68,71.0,0.0,12.0,417,1931,0.84,29.26,29.97,10.7,200,11.5,2013-06-23,2013,6,23,-0.9396926207859084,-0.34202014332566866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2315,2,89,69,79.0,7.0,66,70.0,0.0,14.0,417,1931,0.0,29.34,29.97,9.3,200,9.5,2013-06-23,2013,6,23,-0.9396926207859084,-0.34202014332566866,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2316,1,89,67,78.0,7.0,67,69.0,0.0,13.0,417,1931,0.18,29.25,29.95,8.9,230,10.0,2013-06-24,2013,6,24,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2317,2,86,68,77.0,7.0,65,69.0,0.0,12.0,417,1931,0.14,29.3,29.96,10.5,210,11.0,2013-06-24,2013,6,24,-0.8660254037844386,-0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2318,1,85,67,76.0,5.0,69,71.0,0.0,11.0,417,1931,0.03,29.13,29.86,4.5,190,6.9,2013-06-25,2013,6,25,-0.984807753012208,-0.17364817766693047,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2319,2,87,70,79.0,5.0,67,71.0,0.0,14.0,417,1931,0.0,29.21,29.85,5.2,210,8.6,2013-06-25,2013,6,25,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2320,1,80,66,73.0,2.0,67,68.0,0.0,8.0,418,1931,1.48,29.05,29.76,2.2,160,7.4,2013-06-26,2013,6,26,-0.9396926207859083,0.3420201433256689,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2321,2,81,68,75.0,2.0,65,68.0,0.0,10.0,418,1931,0.19,29.11,29.75,2.6,180,9.0,2013-06-26,2013,6,26,-1.0,1.2246467991473532e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2322,1,90,64,77.0,6.0,67,70.0,0.0,12.0,418,1931,0.92,29.01,29.73,7.2,290,7.2,2013-06-27,2013,6,27,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2323,2,91,66,79.0,6.0,65,69.0,0.0,14.0,418,1931,0.59,29.08,29.71,6.1,290,6.8,2013-06-27,2013,6,27,0.34202014332566816,-0.9396926207859085,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2324,1,83,67,75.0,4.0,61,66.0,0.0,10.0,419,1931,0.0,28.91,29.63,10.5,310,10.9,2013-06-28,2013,6,28,0.6427876096865393,-0.7660444431189781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2325,2,83,68,76.0,4.0,60,65.0,0.0,11.0,419,1931,0.16,28.97,29.62,9.0,290,9.8,2013-06-28,2013,6,28,0.34202014332566816,-0.9396926207859085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2326,1,72,64,68.0,-3.0,59,62.0,0.0,3.0,419,1931,0.0,28.97,29.66,12.0,20,12.3,2013-06-29,2013,6,29,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2327,2,72,64,68.0,-3.0,59,62.0,0.0,3.0,419,1931,0.0,29.03,29.65,11.7,10,12.0,2013-06-29,2013,6,29,0.984807753012208,0.17364817766693033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2328,1,77,62,70.0,-2.0,52,59.0,0.0,5.0,419,1931,0.0,29.2,29.88,13.8,20,13.9,2013-06-30,2013,6,30,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2329,2,76,64,70.0,-2.0,52,60.0,0.0,5.0,419,1931,0.0,29.25,29.86,14.0,10,14.2,2013-06-30,2013,6,30,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2330,1,75,59,67.0,-5.0,51,58.0,0.0,2.0,420,1931,0.0,29.31,30.03,12.6,30,12.3,2013-07-01,2013,7,1,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2331,2,75,61,68.0,-5.0,50,58.0,0.0,3.0,420,1931,0.0,29.37,30.01,13.8,30,13.6,2013-07-01,2013,7,1,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2332,1,68,60,64.0,-8.0,52,57.0,1.0,0.0,420,1931,0.0,29.33,30.05,11.0,30,11.2,2013-07-02,2013,7,2,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2333,2,68,62,65.0,-8.0,53,58.0,0.0,0.0,420,1931,0.0,29.39,30.04,12.0,30,12.3,2013-07-02,2013,7,2,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2334,1,72,59,66.0,-6.0,60,62.0,0.0,1.0,421,1931,0.02,29.32,30.04,2.2,20,5.3,2013-07-03,2013,7,3,0.9396926207859084,0.3420201433256687,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2335,2,74,62,68.0,-6.0,60,62.0,0.0,3.0,421,1931,0.07,29.38,30.03,0.5,360,4.2,2013-07-03,2013,7,3,1.0,-2.4492935982947064e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2336,1,83,56,70.0,-2.0,61,64.0,0.0,5.0,422,1930,0.0,29.34,30.05,4.4,200,5.1,2013-07-04,2013,7,4,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2337,2,83,61,72.0,-2.0,59,65.0,0.0,7.0,422,1930,0.0,29.41,30.05,7.3,190,7.7,2013-07-04,2013,7,4,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2338,1,86,60,73.0,1.0,61,66.0,0.0,8.0,422,1930,0.0,29.33,30.04,3.7,190,4.8,2013-07-05,2013,7,5,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2339,2,87,63,75.0,1.0,60,66.0,0.0,10.0,422,1930,0.0,29.39,30.03,5.1,200,5.9,2013-07-05,2013,7,5,-0.9396926207859084,-0.34202014332566866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2340,1,83,65,74.0,2.0,65,68.0,0.0,9.0,423,1930,0.0,29.29,30.01,4.1,190,4.5,2013-07-06,2013,7,6,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2341,2,82,71,77.0,2.0,63,68.0,0.0,12.0,423,1930,0.0,29.36,30.0,5.4,190,5.9,2013-07-06,2013,7,6,-0.984807753012208,-0.17364817766693047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2342,1,88,70,79.0,7.0,67,71.0,0.0,14.0,423,1930,0.0,29.26,29.97,6.6,210,6.8,2013-07-07,2013,7,7,-0.8660254037844386,-0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2343,2,89,70,80.0,7.0,66,71.0,0.0,15.0,423,1930,0.0,29.33,29.96,8.0,210,8.2,2013-07-07,2013,7,7,-0.8660254037844386,-0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2344,1,86,70,78.0,5.0,71,74.0,0.0,13.0,424,1929,0.5,29.24,29.95,7.8,230,8.4,2013-07-08,2013,7,8,-0.6427876096865395,-0.7660444431189779,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2345,2,87,71,79.0,5.0,70,72.0,0.0,14.0,424,1929,0.84,29.31,29.95,10.0,220,10.5,2013-07-08,2013,7,8,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2346,1,85,73,79.0,6.0,74,75.0,0.0,14.0,425,1929,0.0,29.19,29.91,6.9,230,7.3,2013-07-09,2013,7,9,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2347,2,85,75,80.0,6.0,72,75.0,0.0,15.0,425,1929,0.01,29.26,29.91,8.9,230,9.3,2013-07-09,2013,7,9,-0.6427876096865395,-0.7660444431189779,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2348,1,85,66,76.0,3.0,65,70.0,0.0,11.0,425,1929,0.0,29.2,29.89,6.0,340,8.3,2013-07-10,2013,7,10,0.9396926207859084,-0.3420201433256686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2349,2,87,66,77.0,3.0,65,69.0,0.0,12.0,425,1929,0.0,29.26,29.88,3.7,30,8.0,2013-07-10,2013,7,10,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2350,1,81,64,73.0,0.0,54,62.0,0.0,8.0,426,1928,0.0,29.36,30.06,6.5,30,7.4,2013-07-11,2013,7,11,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2351,2,80,63,72.0,0.0,52,61.0,0.0,7.0,426,1928,0.0,29.42,30.05,6.3,30,7.5,2013-07-11,2013,7,11,0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2352,1,83,58,71.0,-2.0,53,61.0,0.0,6.0,427,1928,0.0,29.38,30.1,4.0,80,4.8,2013-07-12,2013,7,12,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2353,2,82,60,71.0,-2.0,54,62.0,0.0,6.0,427,1928,0.0,29.44,30.09,4.1,80,5.4,2013-07-12,2013,7,12,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2354,1,84,62,73.0,0.0,59,65.0,0.0,8.0,428,1927,0.0,29.41,30.12,6.8,90,7.5,2013-07-13,2013,7,13,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2355,2,83,67,75.0,0.0,58,65.0,0.0,10.0,428,1927,0.0,29.47,30.11,6.4,90,7.1,2013-07-13,2013,7,13,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2356,1,88,72,80.0,7.0,66,71.0,0.0,15.0,428,1927,0.0,29.47,30.17,6.7,90,7.6,2013-07-14,2013,7,14,6.123233995736766e-17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2357,2,88,73,81.0,7.0,66,70.0,0.0,16.0,428,1927,0.0,29.52,30.16,8.2,80,8.5,2013-07-14,2013,7,14,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2358,1,89,71,80.0,6.0,71,74.0,0.0,15.0,429,1926,0.09,29.52,30.23,4.3,80,5.1,2013-07-15,2013,7,15,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2359,2,91,75,83.0,6.0,71,74.0,0.0,18.0,429,1926,0.02,29.57,30.21,5.0,80,6.2,2013-07-15,2013,7,15,0.17364817766693041,0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2360,1,92,73,83.0,9.0,72,75.0,0.0,18.0,430,1925,0.0,29.54,30.25,6.4,230,6.8,2013-07-16,2013,7,16,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2361,2,93,77,85.0,9.0,70,75.0,0.0,20.0,430,1925,0.01,29.61,30.24,6.8,220,7.3,2013-07-16,2013,7,16,-0.766044443118978,-0.6427876096865393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2362,1,94,76,85.0,11.0,72,76.0,0.0,20.0,431,1925,0.0,29.51,30.23,6.7,260,6.9,2013-07-17,2013,7,17,-0.17364817766693033,-0.984807753012208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2363,2,95,77,86.0,11.0,70,75.0,0.0,21.0,431,1925,0.0,29.57,30.21,6.2,250,7.1,2013-07-17,2013,7,17,-0.3420201433256694,-0.9396926207859082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2364,1,95,77,86.0,12.0,72,76.0,0.0,21.0,432,1924,0.0,29.31,30.05,7.2,240,8.1,2013-07-18,2013,7,18,-0.5000000000000004,-0.8660254037844385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,2,96,79,88.0,12.0,71,76.0,0.0,23.0,432,1924,0.0,29.38,30.04,8.8,230,9.4,2013-07-18,2013,7,18,-0.6427876096865395,-0.7660444431189779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,1,96,71,84.0,10.0,70,75.0,0.0,19.0,433,1923,0.58,29.1,29.83,13.3,250,14.0,2013-07-19,2013,7,19,-0.3420201433256694,-0.9396926207859082,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2367,2,97,75,86.0,10.0,69,75.0,0.0,21.0,433,1923,0.0,29.17,29.82,13.4,240,13.9,2013-07-19,2013,7,19,-0.5000000000000004,-0.8660254037844385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,1,89,71,80.0,6.0,64,69.0,0.0,15.0,433,1923,0.06,29.17,29.86,4.8,10,7.5,2013-07-20,2013,7,20,0.984807753012208,0.17364817766693033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2369,2,88,72,80.0,6.0,63,69.0,0.0,15.0,433,1923,0.01,29.23,29.85,3.8,30,7.2,2013-07-20,2013,7,20,0.8660254037844387,0.49999999999999994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2370,1,88,68,78.0,4.0,65,69.0,0.0,13.0,434,1922,0.01,29.18,29.89,2.8,70,6.7,2013-07-21,2013,7,21,0.3420201433256688,0.9396926207859083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2371,2,89,72,81.0,4.0,63,69.0,0.0,16.0,434,1922,0.0,29.24,29.88,2.9,110,7.9,2013-07-21,2013,7,21,-0.3420201433256687,0.9396926207859084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2372,1,87,71,79.0,5.0,66,71.0,0.0,14.0,435,1921,0.0,29.07,29.78,4.9,240,7.4,2013-07-22,2013,7,22,-0.5000000000000004,-0.8660254037844385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2373,2,90,72,81.0,5.0,64,70.0,0.0,16.0,435,1921,0.0,29.14,29.77,5.2,210,7.4,2013-07-22,2013,7,22,-0.8660254037844386,-0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2374,1,78,63,71.0,-3.0,60,64.0,0.0,6.0,436,1920,0.03,29.15,29.83,8.8,20,11.0,2013-07-23,2013,7,23,0.9396926207859084,0.3420201433256687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2375,2,80,65,73.0,-3.0,58,64.0,0.0,8.0,436,1920,0.0,29.21,29.81,7.3,10,11.4,2013-07-23,2013,7,23,0.984807753012208,0.17364817766693033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2376,1,72,60,66.0,-8.0,51,58.0,0.0,1.0,437,1919,0.0,29.31,30.01,7.8,50,8.1,2013-07-24,2013,7,24,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2377,2,73,62,68.0,-8.0,48,57.0,0.0,3.0,437,1919,0.0,29.38,30.01,10.1,50,10.5,2013-07-24,2013,7,24,0.6427876096865394,0.766044443118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2378,1,81,57,69.0,-5.0,54,61.0,0.0,4.0,438,1918,0.0,29.33,30.05,4.1,230,5.1,2013-07-25,2013,7,25,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2379,2,81,58,70.0,-5.0,52,60.0,0.0,5.0,438,1918,0.0,29.39,30.05,2.7,230,3.9,2013-07-25,2013,7,25,-0.6427876096865395,-0.7660444431189779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2380,1,70,62,66.0,-8.0,61,63.0,0.0,1.0,439,1918,0.39,29.21,29.94,7.6,220,8.5,2013-07-26,2013,7,26,-0.766044443118978,-0.6427876096865393,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2381,2,74,65,70.0,-8.0,58,62.0,0.0,5.0,439,1918,0.01,29.28,29.94,9.3,210,10.2,2013-07-26,2013,7,26,-0.8660254037844386,-0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
